,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,spot_class
2049,539,33,121.57774,31.16631,121.574516,31.170094,1,497,587,33
2050,540,89,121.57998,31.28426,121.586975,31.292011,1,376,466,89
2051,541,111,121.58129,31.24806,121.581467,31.251726,2,215,305,111
2052,544,33,121.58375,31.19981,121.584465,31.192692,1,259,349,33
2053,544,33,121.58375,31.19981,121.581917,31.199276,1,229,319,33
2054,545,111,121.58604,31.2505,121.2873,30.695353,1,333,423,61
2055,546,89,121.58865,31.26966,121.571579,31.266745,3,397,487,89
2056,546,89,121.58865,31.26966,121.582512,31.267292,2,598,688,89
2057,548,33,121.59024,31.1903,121.592445,31.192793,1,279,369,33
2058,549,33,121.59056,31.19232,121.592445,31.192793,1,589,679,33
2059,551,33,121.59067,31.19191,121.598373,31.211128,2,235,325,33
2060,551,33,121.59067,31.19191,121.592445,31.192793,2,592,682,33
2061,552,89,121.59129,31.26541,121.589661,31.274487,2,611,701,89
2062,552,89,121.59129,31.26541,121.58725,31.279392,2,249,339,89
2063,553,33,121.59362,31.19107,121.594368,31.180183,1,592,682,33
2064,555,33,121.59443,31.19116,121.59375,31.191845,1,303,393,33
2065,557,33,121.59477,31.19024,121.613586,31.213892,2,281,371,72
2066,557,33,121.59477,31.19024,121.602448,31.199795,1,213,303,33
2067,557,33,121.59477,31.19024,121.584465,31.192692,1,221,311,33
2068,557,33,121.59477,31.19024,121.553154,31.231205,1,260,350,111
2069,557,33,121.59477,31.19024,121.59375,31.191845,2,259,349,33
2070,557,33,121.59477,31.19024,121.592087,31.198305,2,372,462,33
2071,557,33,121.59477,31.19024,121.602737,31.184872,3,239,329,33
2072,557,33,121.59477,31.19024,121.588715,31.190634,1,210,300,33
2073,558,33,121.59532,31.20014,121.59375,31.191845,3,257,347,33
2074,558,33,121.59532,31.20014,121.588745,31.204508,5,606,696,33
2075,558,33,121.59532,31.20014,121.590553,31.193527,1,600,690,33
2076,560,89,121.59579,31.25683,121.596107,31.254259,2,269,359,89
2077,562,89,121.59737,31.2634,121.585861,31.266895,1,477,567,89
2078,565,89,121.60742,31.26372,121.608383,31.2624,3,315,405,89
2079,566,89,121.6076,31.2642,121.621063,31.263172,2,224,314,7
2080,567,34,121.60979,31.28027,121.609673,31.27953,1,338,428,34
2081,569,34,121.61022,31.28284,121.615334,31.267572,2,625,715,7
2082,570,34,121.61044,31.28134,121.609673,31.27953,2,267,357,34
2083,571,72,121.61202,31.20274,121.586761,31.211554,3,221,311,33
2084,572,72,121.6128,31.21631,121.59375,31.191845,1,284,374,33
2085,572,72,121.6128,31.21631,121.59375,31.191845,2,623,713,33
2086,572,72,121.6128,31.21631,121.602737,31.184872,1,560,650,33
2087,572,72,121.6128,31.21631,121.590553,31.193527,1,545,635,33
2088,573,72,121.61292,31.20218,121.62365,31.204294,2,603,693,72
2089,573,72,121.61292,31.20218,121.606079,31.179817,2,249,339,33
2090,573,72,121.61292,31.20218,121.676048,31.264915,2,613,703,82
2091,573,72,121.61292,31.20218,121.598373,31.211128,2,246,336,33
2092,573,72,121.61292,31.20218,121.594589,31.214725,2,249,339,33
2093,573,72,121.61292,31.20218,121.601776,31.201483,2,210,300,33
2094,573,72,121.61292,31.20218,121.627129,31.211054,2,213,303,72
2095,573,72,121.61292,31.20218,121.627129,31.211054,1,415,505,72
2096,573,72,121.61292,31.20218,121.590553,31.193527,1,333,423,33
2097,573,72,121.61292,31.20218,121.612442,31.205318,1,214,304,72
2098,574,72,121.61298,31.20221,121.602448,31.199795,1,224,314,33
2099,574,72,121.61298,31.20221,121.602448,31.199795,3,282,372,33
2100,574,72,121.61298,31.20221,121.492508,31.330614,2,220,310,76
2101,574,72,121.61298,31.20221,121.610703,31.209026,2,264,354,72
2102,574,72,121.61298,31.20221,121.615738,31.204243,2,270,360,72
2103,574,72,121.61298,31.20221,121.553154,31.231205,3,243,333,111
2104,574,72,121.61298,31.20221,121.612747,31.201822,2,303,393,72
2105,574,72,121.61298,31.20221,121.617783,31.217989,4,586,676,72
2106,574,72,121.61298,31.20221,121.636955,31.195894,2,598,688,72
2107,574,72,121.61298,31.20221,121.606064,31.200905,3,220,310,72
2108,574,72,121.61298,31.20221,121.627365,31.198818,2,316,406,72
2109,575,72,121.61306,31.20229,121.632515,31.197136,1,425,515,72
2110,577,72,121.6156,31.20223,121.588783,31.315603,2,271,361,34
2111,579,72,121.61574,31.20419,121.610703,31.209026,2,218,308,72
2112,579,72,121.61574,31.20419,121.619637,31.195103,6,237,327,72
2113,579,72,121.61574,31.20419,121.608734,31.218414,2,314,404,72
2114,580,72,121.61579,31.20415,121.615738,31.204243,2,314,404,72
2115,580,72,121.61579,31.20415,121.617157,31.202852,4,247,337,72
2116,580,72,121.61579,31.20415,121.617783,31.217989,2,244,334,72
2117,580,72,121.61579,31.20415,121.583633,31.199615,3,214,304,33
2118,581,72,121.61606,31.20389,121.606392,31.205536,1,567,657,72
2119,583,72,121.61717,31.21779,121.61367,31.21862,1,353,443,72
2120,584,72,121.62076,31.20271,121.62365,31.204294,2,303,393,72
2121,584,72,121.62076,31.20271,121.618881,31.199789,3,629,719,72
2122,586,72,121.62214,31.21902,121.622246,31.215879,3,284,374,72
2123,586,72,121.62214,31.21902,121.627922,31.203434,3,613,703,72
2124,586,72,121.62214,31.21902,121.629051,31.207571,2,307,397,72
2125,587,72,121.6239,31.22045,121.629501,31.224354,1,219,309,79
2126,587,72,121.6239,31.22045,121.617783,31.217989,2,558,648,72
2127,589,72,121.63291,31.19929,121.634117,31.199688,4,404,494,72
2128,589,72,121.63291,31.19929,121.629051,31.207571,4,627,717,72
2129,590,72,121.63296,31.1993,121.634117,31.199688,1,223,313,72
2130,590,72,121.63296,31.1993,121.627922,31.203434,1,246,336,72
2131,590,72,121.63296,31.1993,121.632515,31.197136,1,329,419,72
2132,592,72,121.63313,31.19956,121.62365,31.204294,3,294,384,72
2133,592,72,121.63313,31.19956,121.615738,31.204243,3,585,675,72
2134,592,72,121.63313,31.19956,121.638557,31.200335,1,302,392,72
2135,593,72,121.63635,31.20232,121.610878,31.199883,2,342,432,72
2136,594,72,121.6379,31.20273,121.636765,31.205406,1,614,704,79
2137,594,72,121.6379,31.20273,121.634117,31.199688,3,439,529,72
2138,594,72,121.6379,31.20273,121.64917,31.206919,2,544,634,79
2139,595,79,121.63796,31.213,121.636765,31.205406,1,469,559,79
2140,595,79,121.63796,31.213,121.627365,31.198818,3,615,705,72
2141,596,79,121.63807,31.21757,121.597527,31.20805,13,211,301,33
2142,597,7,121.65461,31.27041,121.65873,31.266798,1,225,315,7
2143,597,7,121.65461,31.27041,121.654152,31.276506,1,314,404,7
2144,597,7,121.65461,31.27041,121.651245,31.264698,2,433,523,7
2145,597,7,121.65461,31.27041,121.647217,31.273314,2,278,368,7
2146,597,7,121.65461,31.27041,121.656609,31.261227,2,373,463,7
2147,597,7,121.65461,31.27041,121.656609,31.261227,2,624,714,7
2148,597,7,121.65461,31.27041,121.671295,31.282656,3,256,346,82
2149,597,7,121.65461,31.27041,121.654434,31.26907,2,583,673,7
2150,598,7,121.65605,31.26744,121.651573,31.270519,3,532,622,7
2151,599,7,121.65717,31.26252,121.656609,31.261227,1,554,644,7
2152,599,7,121.65717,31.26252,121.649101,31.271759,2,577,667,7
2153,600,7,121.65747,31.27604,121.654152,31.276506,3,602,692,7
2154,600,7,121.65747,31.27604,121.651245,31.264698,1,629,719,7
2155,600,7,121.65747,31.27604,121.65847,31.274601,2,444,534,7
2156,600,7,121.65747,31.27604,121.567703,31.245945,2,288,378,111
2157,600,7,121.65747,31.27604,121.665558,31.269915,5,211,301,7
2158,600,7,121.65747,31.27604,121.656609,31.261227,1,523,613,7
2159,600,7,121.65747,31.27604,121.649101,31.271759,1,248,338,7
2160,600,7,121.65747,31.27604,121.649101,31.271759,2,389,479,7
2161,600,7,121.65747,31.27604,121.63224,31.272547,7,213,303,7
2162,601,7,121.65748,31.27663,121.678055,31.252567,1,597,687,82
2163,602,7,121.6577,31.2728,121.647217,31.273314,3,265,355,7
2164,603,7,121.65773,31.2613,121.66684,31.27944,2,228,318,7
2165,603,7,121.65773,31.2613,121.656609,31.261227,1,275,365,7
2166,603,7,121.65773,31.2613,121.649101,31.271759,1,210,300,7
2167,603,7,121.65773,31.2613,121.649101,31.271759,1,593,683,7
2168,604,7,121.65833,31.27422,121.654152,31.276506,1,481,571,7
2169,605,7,121.6585,31.27468,121.654152,31.276506,14,537,627,7
2170,605,7,121.6585,31.27468,121.654152,31.276506,1,622,712,7
2171,605,7,121.6585,31.27468,121.65847,31.274601,14,357,447,7
2172,605,7,121.6585,31.27468,121.65847,31.274601,23,567,657,7
2173,605,7,121.6585,31.27468,121.65847,31.274601,23,614,704,7
2174,605,7,121.6585,31.27468,121.647217,31.273314,10,224,314,7
2175,605,7,121.6585,31.27468,121.654327,31.286463,14,485,575,100
2176,605,7,121.6585,31.27468,121.649101,31.271759,20,308,398,7
2177,606,7,121.65893,31.27355,121.680969,31.254902,1,384,474,82
2178,607,7,121.65904,31.27311,121.654434,31.26907,1,506,596,7
2179,608,7,121.67259,31.23416,121.777832,31.499519,2,594,684,106
2180,609,18,121.76318,31.05107,121.780556,31.041302,5,310,400,99
2181,609,18,121.76318,31.05107,121.776405,31.048645,5,270,360,99
2182,611,99,121.77481,31.04315,121.731789,31.027889,1,350,440,18
2183,611,99,121.77481,31.04315,121.78495,31.049509,1,560,650,99
2184,611,99,121.77481,31.04315,121.768623,31.048546,1,434,524,99
2185,611,99,121.77481,31.04315,121.780403,31.05265,1,225,315,99
2186,612,99,121.77641,31.04935,121.751183,31.046724,3,497,587,18
2187,612,99,121.77641,31.04935,121.780243,31.045298,2,575,665,99
2188,612,99,121.77641,31.04935,121.74794,31.043802,1,583,673,18
2189,612,99,121.77641,31.04935,121.762329,31.049437,2,255,345,18
2190,612,99,121.77641,31.04935,121.762329,31.049437,2,286,376,18
2191,613,99,121.78078,31.04896,121.781349,31.049833,1,586,676,99
2192,613,99,121.78078,31.04896,121.731789,31.027889,1,556,646,18
2193,613,99,121.78078,31.04896,121.780243,31.045298,1,535,625,99
2194,613,99,121.78078,31.04896,121.78495,31.049509,2,366,456,99
2195,613,99,121.78078,31.04896,121.78495,31.049509,2,550,640,99
2196,613,99,121.78078,31.04896,121.786507,31.048065,1,308,398,99
2197,613,99,121.78078,31.04896,121.781616,31.045492,2,227,317,99
2198,614,99,121.78327,31.04844,121.780243,31.045298,2,411,501,99
2199,614,99,121.78327,31.04844,121.78495,31.049509,5,216,306,99
2200,614,99,121.78327,31.04844,121.78495,31.049509,3,599,689,99
2201,614,99,121.78327,31.04844,121.781616,31.045492,1,615,705,99
2202,615,99,121.78351,31.04649,121.731789,31.027889,1,257,347,18
2203,615,99,121.78351,31.04649,121.78495,31.049509,1,265,355,99
2204,615,99,121.78351,31.04649,121.78495,31.049509,1,567,657,99
2205,616,99,121.78407,31.04582,121.780403,31.05265,3,228,318,99
2206,617,99,121.78464,31.04573,121.781349,31.049833,4,248,338,99
2207,617,99,121.78464,31.04573,121.781349,31.049833,5,508,598,99
2208,617,99,121.78464,31.04573,121.78495,31.049509,14,246,336,99
2209,617,99,121.78464,31.04573,121.78495,31.049509,8,548,638,99
2210,617,99,121.78464,31.04573,121.78495,31.049509,17,612,702,99
2211,617,99,121.78464,31.04573,121.780556,31.041302,1,511,601,99
2212,617,99,121.78464,31.04573,121.781616,31.045492,9,609,699,99
2213,618,99,121.78464,31.048,121.780243,31.045298,2,256,346,99
2214,618,99,121.78464,31.048,121.78495,31.049509,1,245,335,99
2215,618,99,121.78464,31.048,121.786507,31.048065,1,230,320,99
2216,619,99,121.7847,31.04818,121.781349,31.049833,1,303,393,99
2217,619,99,121.7847,31.04818,121.731789,31.027889,2,531,621,18
2218,619,99,121.7847,31.04818,121.78495,31.049509,4,220,310,99
2219,619,99,121.7847,31.04818,121.78495,31.049509,4,298,388,99
2220,620,99,121.78477,31.04673,121.781349,31.049833,1,408,498,99
2221,621,99,121.78487,31.04806,121.763962,31.609695,1,247,337,31
2222,621,99,121.78487,31.04806,121.781349,31.049833,1,382,472,99
2223,621,99,121.78487,31.04806,121.781349,31.049833,1,628,718,99
2224,621,99,121.78487,31.04806,121.780243,31.045298,1,216,306,99
2225,621,99,121.78487,31.04806,121.78495,31.049509,1,583,673,99
2226,621,99,121.78487,31.04806,121.786507,31.048065,1,230,320,99
2227,621,99,121.78487,31.04806,121.786507,31.048065,2,629,719,99
2228,621,99,121.78487,31.04806,121.785362,31.046045,1,298,388,99
2229,621,99,121.78487,31.04806,121.781616,31.045492,2,620,710,99
2230,622,99,121.78488,31.04783,121.781349,31.049833,1,558,648,99
2231,622,99,121.78488,31.04783,121.78495,31.049509,1,242,332,99
2232,622,99,121.78488,31.04783,121.780556,31.041302,2,221,311,99
2233,623,99,121.78493,31.04969,121.781616,31.045492,1,600,690,99
2234,624,99,121.78499,31.04798,121.731789,31.027889,1,569,659,18
2235,625,99,121.78499,31.04828,121.78495,31.049509,1,276,366,99
2236,626,99,121.78509,31.04606,121.731789,31.027889,1,622,712,18
2237,626,99,121.78509,31.04606,121.78495,31.049509,2,471,561,99
2238,627,99,121.78514,31.0459,121.781349,31.049833,2,590,680,99
2239,627,99,121.78514,31.0459,121.731789,31.027889,1,599,689,18
2240,627,99,121.78514,31.0459,121.78495,31.049509,3,214,304,99
2241,627,99,121.78514,31.0459,121.78495,31.049509,2,606,696,99
2242,628,99,121.78521,31.04611,121.780243,31.045298,2,611,701,99
2243,629,99,121.7853,31.04779,121.781349,31.049833,2,552,642,99
2244,629,99,121.7853,31.04779,121.731789,31.027889,1,361,451,18
2245,629,99,121.7853,31.04779,121.780243,31.045298,3,519,609,99
2246,629,99,121.7853,31.04779,121.78495,31.049509,1,218,308,99
2247,629,99,121.7853,31.04779,121.78495,31.049509,1,274,364,99
2248,629,99,121.7853,31.04779,121.78495,31.049509,1,569,659,99
2249,629,99,121.7853,31.04779,121.78495,31.049509,2,625,715,99
2250,629,99,121.7853,31.04779,121.786507,31.048065,1,581,671,99
2251,630,99,121.7855,31.04777,121.763962,31.609695,1,582,672,31
2252,630,99,121.7855,31.04777,121.781349,31.049833,1,421,511,99
2253,630,99,121.7855,31.04777,121.731789,31.027889,1,586,676,18
2254,630,99,121.7855,31.04777,121.780243,31.045298,1,575,665,99
2255,630,99,121.7855,31.04777,121.78495,31.049509,1,281,371,99
2256,630,99,121.7855,31.04777,121.78495,31.049509,2,584,674,99
2257,630,99,121.7855,31.04777,121.786507,31.048065,2,399,489,99
2258,630,99,121.7855,31.04777,121.783195,31.041477,1,374,464,99
2259,631,99,121.78552,31.04594,121.763962,31.609695,8,526,616,31
2260,631,99,121.78552,31.04594,121.781349,31.049833,11,502,592,99
2261,631,99,121.78552,31.04594,121.731789,31.027889,8,597,687,18
2262,631,99,121.78552,31.04594,121.78495,31.049509,11,609,699,99
2263,632,99,121.78603,31.04755,121.786507,31.048065,3,459,549,99
2264,633,99,121.78724,31.05068,121.776237,31.036407,10,529,619,99
2265,633,99,121.78724,31.05068,121.78495,31.049509,3,479,569,99
2266,634,99,121.8964,30.88195,121.901222,30.875978,3,214,304,99
2267,634,99,121.8964,30.88195,121.901222,30.875978,2,293,383,99
2268,634,99,121.8964,30.88195,121.654282,31.210463,1,337,427,79
2269,634,99,121.8964,30.88195,121.882927,30.888649,4,556,646,99
2270,634,99,121.8964,30.88195,121.890335,30.887897,1,332,422,99
2271,634,99,121.8964,30.88195,121.386024,30.99514,1,365,455,21
2272,635,99,121.89876,30.87946,121.654282,31.210463,2,540,630,79
2273,635,99,121.89876,30.87946,121.890335,30.887897,1,454,544,99
2274,636,99,121.89948,30.87948,121.901222,30.875978,2,225,315,99
2275,636,99,121.89948,30.87948,121.570564,31.2621,1,513,603,89
2276,639,99,121.90014,30.8797,121.587296,31.149302,2,555,645,28
2277,643,99,121.90046,30.87555,121.587296,31.149302,1,256,346,28
2278,643,99,121.90046,30.87555,121.511391,31.225412,1,250,340,41
2279,649,99,121.90188,30.88081,121.536545,31.24263,1,443,533,92
2280,1,108,121.18938,31.04398,121.199493,31.050938,1,457,547,116
2281,1,108,121.18938,31.04398,121.199493,31.050938,4,553,643,116
2282,1,108,121.18938,31.04398,121.217018,31.049732,1,499,589,116
2283,1,108,121.18938,31.04398,121.1959,31.050434,4,264,354,116
2284,1,108,121.18938,31.04398,121.202805,31.050377,2,335,425,116
2285,1,108,121.18938,31.04398,121.21508,31.050501,2,312,402,116
2286,2,116,121.19011,31.04514,121.199493,31.050938,9,586,676,116
2287,2,116,121.19011,31.04514,121.19091,31.049822,13,556,646,116
2288,3,116,121.19065,31.05253,121.1894,31.053415,1,440,530,116
2289,3,116,121.19065,31.05253,121.199493,31.050938,1,509,599,116
2290,3,116,121.19065,31.05253,121.197113,31.054916,9,248,338,116
2291,3,116,121.19065,31.05253,121.197113,31.054916,6,495,585,116
2292,3,116,121.19065,31.05253,121.197113,31.054916,1,628,718,116
2293,3,116,121.19065,31.05253,121.299438,31.433102,1,410,500,12
2294,3,116,121.19065,31.05253,121.299438,31.433102,1,578,668,12
2295,3,116,121.19065,31.05253,121.217018,31.049732,1,539,629,116
2296,3,116,121.19065,31.05253,121.19091,31.049822,6,563,653,116
2297,3,116,121.19065,31.05253,121.19046,31.051914,1,220,310,116
2298,3,116,121.19065,31.05253,121.19046,31.051914,1,539,629,116
2299,4,116,121.19215,31.04359,121.192482,31.04207,3,297,387,116
2300,4,116,121.19215,31.04359,120.875702,31.119118,3,560,650,75
2301,4,116,121.19215,31.04359,121.187263,31.05117,1,257,347,108
2302,4,116,121.19215,31.04359,121.226181,31.054743,2,345,435,9
2303,4,116,121.19215,31.04359,121.19091,31.049822,2,271,361,116
2304,4,116,121.19215,31.04359,121.19046,31.051914,1,242,332,116
2305,5,116,121.19285,31.04882,121.226181,31.054743,1,561,651,9
2306,8,116,121.19516,31.04743,121.204124,31.050911,2,253,343,116
2307,8,116,121.19516,31.04743,121.202805,31.050377,1,594,684,116
2308,9,116,121.19567,31.05134,121.208687,31.054615,1,210,300,116
2309,10,116,121.19666,31.05031,121.220497,31.049629,6,486,576,116
2310,11,116,121.19746,31.04984,121.1894,31.053415,2,315,405,116
2311,11,116,121.19746,31.04984,121.199493,31.050938,2,250,340,116
2312,11,116,121.19746,31.04984,121.199493,31.050938,2,554,644,116
2313,11,116,121.19746,31.04984,121.217018,31.049732,2,226,316,116
2314,11,116,121.19746,31.04984,121.217018,31.049732,2,571,661,116
2315,11,116,121.19746,31.04984,121.1959,31.050434,2,602,692,116
2316,11,116,121.19746,31.04984,121.197929,31.050875,1,598,688,116
2317,11,116,121.19746,31.04984,121.001007,30.836681,1,314,404,30
2318,12,116,121.19769,31.04961,121.192482,31.04207,1,507,597,116
2319,12,116,121.19769,31.04961,121.229614,31.832016,1,560,650,66
2320,12,116,121.19769,31.04961,121.199493,31.050938,1,260,350,116
2321,12,116,121.19769,31.04961,121.199493,31.050938,1,535,625,116
2322,12,116,121.19769,31.04961,121.217018,31.049732,1,241,331,116
2323,12,116,121.19769,31.04961,121.1959,31.050434,3,519,609,116
2324,12,116,121.19769,31.04961,121.567444,31.725246,1,461,551,31
2325,12,116,121.19769,31.04961,121.21508,31.050501,1,538,628,116
2326,13,116,121.19771,31.04961,121.1894,31.053415,3,419,509,116
2327,13,116,121.19771,31.04961,121.1959,31.050434,2,456,546,116
2328,14,116,121.19773,31.04975,120.875702,31.119118,1,210,300,75
2329,14,116,121.19773,31.04975,120.875702,31.119118,1,539,629,75
2330,14,116,121.19773,31.04975,121.229614,31.832016,1,258,348,66
2331,14,116,121.19773,31.04975,121.209389,31.050249,1,254,344,116
2332,14,116,121.19773,31.04975,121.199493,31.050938,1,599,689,116
2333,14,116,121.19773,31.04975,121.217018,31.049732,1,260,350,116
2334,14,116,121.19773,31.04975,121.359085,31.825905,2,227,317,31
2335,14,116,121.19773,31.04975,121.1959,31.050434,1,260,350,116
2336,14,116,121.19773,31.04975,121.197929,31.050875,1,242,332,116
2337,14,116,121.19773,31.04975,121.2873,30.695353,1,544,634,61
